A.Alarm.PCD01_ALA.MyName_377;Sensor Limit Low
A.Alarm.PCD01_ALA.MyName_376;Sensor Limit High
A.Alarm.PCD01_ALA.MyName_375;Manual switch 54M1 Pump Garage Radiator - in manual mode
A.Alarm.PCD01_ALA.MyName_374;Fuse 54F1 Pump Garage Radiator Alarm
A.Alarm.PCD01_ALA.MyName_373;Sensor Limit Low
A.Alarm.PCD01_ALA.MyName_372;Sensor Limit High
A.Alarm.PCD01_ALA.MyName_371;Sensor Limit Low
A.Alarm.PCD01_ALA.MyName_370;Sensor Limit High
A.Alarm.PCD01_ALA.MyName_369;Sensor Limit Low
A.Alarm.PCD01_ALA.MyName_368;Sensor Limit High
A.Alarm.PCD01_ALA.MyName_367;Manual switch 7M1 Pump Hamam - in manual mode
A.Alarm.PCD01_ALA.MyName_366;Fuse 7F1 Pump Hamam Alarm
A.Alarm.PCD01_ALA.MyName_365;Sensor Limit Low
A.Alarm.PCD01_ALA.MyName_364;Sensor Limit High
A.Alarm.PCD01_ALA.MyName_363;Sensor Limit Low
A.Alarm.PCD01_ALA.MyName_362;Sensor Limit High
A.Alarm.PCD01_ALA.MyName_361;Manual Switch Bath Radiator Appartment- in manual mode
A.Alarm.PCD01_ALA.MyName_360;Fuse 15F1 Bath Radiator AppartmentAlarm
A.Alarm.PCD01_ALA.MyName_359;Sensor Limit Low
A.Alarm.PCD01_ALA.MyName_358;Sensor Limit High
A.Alarm.PCD01_ALA.MyName_357;Sensor Limit Low
A.Alarm.PCD01_ALA.MyName_356;Sensor Limit High
A.Alarm.PCD01_ALA.MyName_355;Sensor Limit Low
A.Alarm.PCD01_ALA.MyName_354;Sensor Limit High
A.Alarm.PCD01_ALA.MyName_353;Sensor Limit Low
A.Alarm.PCD01_ALA.MyName_352;Sensor Limit High
A.Alarm.PCD01_ALA.MyName_351;Zone Valve 1 in manual mode
A.Alarm.PCD01_ALA.MyName_350;Zone Vavle 1 low
A.Alarm.PCD01_ALA.MyName_349;Zone Valve 1 high
A.Alarm.PCD01_ALA.MyName_348;Alarm
A.Alarm.PCD01_ALA.MyName_347;Alarm
A.Alarm.PCD01_ALA.MyName_346;Sensor Limit Low
A.Alarm.PCD01_ALA.MyName_345;Sensor Limit High
A.Alarm.PCD01_ALA.MyName_344;Sensor Limit Low
A.Alarm.PCD01_ALA.MyName_343;Sensor Limit High
A.Alarm.PCD01_ALA.MyName_342;Sensor Limit Low
A.Alarm.PCD01_ALA.MyName_341;Sensor Limit High
A.Alarm.PCD01_ALA.MyName_340;Sensor Limit Low
A.Alarm.PCD01_ALA.MyName_339;Sensor Limit High
A.Alarm.PCD01_ALA.MyName_338;Manual switch 14M1 Pump Ceiling Appartment - in manual mode
A.Alarm.PCD01_ALA.MyName_337;Fuse 14F1 Pump Ceiling Appartment Alarm
A.Alarm.PCD01_ALA.MyName_336;Sensor Limit Low
A.Alarm.PCD01_ALA.MyName_335;Sensor Limit High
A.Alarm.PCD01_ALA.MyName_334;Sensor Limit Low
A.Alarm.PCD01_ALA.MyName_333;Sensor Limit High
A.Alarm.PCD01_ALA.MyName_332;Sensor Limit Low
A.Alarm.PCD01_ALA.MyName_331;Sensor Limit High
A.Alarm.PCD01_ALA.MyName_330;Sensor Limit Low
A.Alarm.PCD01_ALA.MyName_329;Sensor Limit High
A.Alarm.PCD01_ALA.MyName_328;Zone Valve 2 in manual mode
A.Alarm.PCD01_ALA.MyName_327;Zone Valve 2 low
A.Alarm.PCD01_ALA.MyName_326;Zone Valve 2 high
A.Alarm.PCD01_ALA.MyName_325;Zone Valve 1 in manual mode
A.Alarm.PCD01_ALA.MyName_324;Zone Valve 1 low
A.Alarm.PCD01_ALA.MyName_323;Zone Valve 1 high
A.Alarm.PCD01_ALA.MyName_322;Alarm
A.Alarm.PCD01_ALA.MyName_321;Alarm
A.Alarm.PCD01_ALA.MyName_320;Sensor Limit Low
A.Alarm.PCD01_ALA.MyName_319;Sensor Limit High
A.Alarm.PCD01_ALA.MyName_318;Sensor Limit Low
A.Alarm.PCD01_ALA.MyName_317;Sensor Limit High
A.Alarm.PCD01_ALA.MyName_316;Sensor Limit Low
A.Alarm.PCD01_ALA.MyName_315;Sensor Limit High
A.Alarm.PCD01_ALA.MyName_314;Sensor Limit Low
A.Alarm.PCD01_ALA.MyName_313;Sensor Limit High
A.Alarm.PCD01_ALA.MyName_312;Zone Valve 2 in manual mode
A.Alarm.PCD01_ALA.MyName_311;Zone Valve 2 low
A.Alarm.PCD01_ALA.MyName_310;Zone Valve 2 high
A.Alarm.PCD01_ALA.MyName_309;Zone Valve 1 in manual mode
A.Alarm.PCD01_ALA.MyName_308;Zone Valve 1 low
A.Alarm.PCD01_ALA.MyName_307;Zone Valve 1 high
A.Alarm.PCD01_ALA.MyName_306;Alarm
A.Alarm.PCD01_ALA.MyName_305;Alarm
A.Alarm.PCD01_ALA.MyName_304;Sensor Limit Low
A.Alarm.PCD01_ALA.MyName_303;Sensor Limit High
A.Alarm.PCD01_ALA.MyName_302;Sensor Limit Low
A.Alarm.PCD01_ALA.MyName_301;Sensor Limit High
A.Alarm.PCD01_ALA.MyName_300;Sensor Limit Low
A.Alarm.PCD01_ALA.MyName_299;Sensor Limit High
A.Alarm.PCD01_ALA.MyName_298;Sensor Limit Low
A.Alarm.PCD01_ALA.MyName_297;Sensor Limit High
A.Alarm.PCD01_ALA.MyName_296;Zone Valve 2 in manual mode
A.Alarm.PCD01_ALA.MyName_295;Zone Valve 2 low
A.Alarm.PCD01_ALA.MyName_294;Zone Valve 2 high
A.Alarm.PCD01_ALA.MyName_293;Zone Valve 1 in manual mode
A.Alarm.PCD01_ALA.MyName_292;Zone Valve 1 low
A.Alarm.PCD01_ALA.MyName_291;Zone Valve 1 high
A.Alarm.PCD01_ALA.MyName_290;Alarm
A.Alarm.PCD01_ALA.MyName_289;Alarm
A.Alarm.PCD01_ALA.MyName_288;Sensor Limit Low
A.Alarm.PCD01_ALA.MyName_287;Sensor Limit High
A.Alarm.PCD01_ALA.MyName_286;Sensor Limit Low
A.Alarm.PCD01_ALA.MyName_285;Sensor Limit High
A.Alarm.PCD01_ALA.MyName_284;Sensor Limit Low
A.Alarm.PCD01_ALA.MyName_283;Sensor Limit High
A.Alarm.PCD01_ALA.MyName_282;Sensor Limit Low
A.Alarm.PCD01_ALA.MyName_281;Sensor Limit High
A.Alarm.PCD01_ALA.MyName_280;Zone Valve 2 in manual mode
A.Alarm.PCD01_ALA.MyName_279;Zone Valve 2 low
A.Alarm.PCD01_ALA.MyName_278;Zone Valve 2 high
A.Alarm.PCD01_ALA.MyName_277;Zone Valve 1 in manual mode
A.Alarm.PCD01_ALA.MyName_276;Zone Valve 1 low
A.Alarm.PCD01_ALA.MyName_275;Zone Valve 1 high
A.Alarm.PCD01_ALA.MyName_274;Alarm
A.Alarm.PCD01_ALA.MyName_273;Alarm
A.Alarm.PCD01_ALA.MyName_272;Sensor Limit Low
A.Alarm.PCD01_ALA.MyName_271;Sensor Limit High
A.Alarm.PCD01_ALA.MyName_270;Sensor Limit Low
A.Alarm.PCD01_ALA.MyName_269;Sensor Limit High
A.Alarm.PCD01_ALA.MyName_268;Sensor Limit Low
A.Alarm.PCD01_ALA.MyName_267;Sensor Limit High
A.Alarm.PCD01_ALA.MyName_266;Sensor Limit Low
A.Alarm.PCD01_ALA.MyName_265;Sensor Limit High
A.Alarm.PCD01_ALA.MyName_264;Zone Valve 2 in manual mode
A.Alarm.PCD01_ALA.MyName_263;Zone Valve 2 low
A.Alarm.PCD01_ALA.MyName_262;Zone Valve 2 high
A.Alarm.PCD01_ALA.MyName_261;Zone Valve 1 in manual mode
A.Alarm.PCD01_ALA.MyName_260;Zone Valve 1 low
A.Alarm.PCD01_ALA.MyName_259;Zone Valve 1 high
A.Alarm.PCD01_ALA.MyName_258;Alarm
A.Alarm.PCD01_ALA.MyName_257;Alarm
A.Alarm.PCD01_ALA.MyName_256;Sensor Limit Low
A.Alarm.PCD01_ALA.MyName_255;Sensor Limit High
A.Alarm.PCD01_ALA.MyName_254;Sensor Limit Low
A.Alarm.PCD01_ALA.MyName_253;Sensor Limit High
A.Alarm.PCD01_ALA.MyName_252;Sensor Limit Low
A.Alarm.PCD01_ALA.MyName_251;Sensor Limit High
A.Alarm.PCD01_ALA.MyName_250;Sensor Limit Low
A.Alarm.PCD01_ALA.MyName_249;Sensor Limit High
A.Alarm.PCD01_ALA.MyName_248;Zone Valve 2 in manual mode
A.Alarm.PCD01_ALA.MyName_247;Zone Valve 2 low
A.Alarm.PCD01_ALA.MyName_246;Zone Valve 2 high
A.Alarm.PCD01_ALA.MyName_245;Sensor Limit Low
A.Alarm.PCD01_ALA.MyName_244;Sensor Limit High
A.Alarm.PCD01_ALA.MyName_243;Manual Switch Bath Radiator 1st Floor Room 9 - in manual mode
A.Alarm.PCD01_ALA.MyName_242;Fuse 64F2 Bath Radiator 1st Floor Room 9 Alarm
A.Alarm.PCD01_ALA.MyName_241;Zone Valve 2 in manual mode
A.Alarm.PCD01_ALA.MyName_240;Zone Valve 2 low
A.Alarm.PCD01_ALA.MyName_239;Zone Valve 2 high
A.Alarm.PCD01_ALA.MyName_238;Sensor Limit Low
A.Alarm.PCD01_ALA.MyName_237;Sensor Limit High
A.Alarm.PCD01_ALA.MyName_236;Sensor Limit Low
A.Alarm.PCD01_ALA.MyName_235;Sensor Limit High
A.Alarm.PCD01_ALA.MyName_234;Manual Switch Bath Radiator 1st Floor Room 8 - in manual mode
A.Alarm.PCD01_ALA.MyName_233;Fuse 64F1 Bath Radiator 1st Floor Room 8 Alarm
A.Alarm.PCD01_ALA.MyName_232;Zone Valve 2 in manual mode
A.Alarm.PCD01_ALA.MyName_231;Zone Valve 2 low
A.Alarm.PCD01_ALA.MyName_230;Zone Valve 2 high
A.Alarm.PCD01_ALA.MyName_229;Sensor Limit Low
A.Alarm.PCD01_ALA.MyName_228;Sensor Limit High
A.Alarm.PCD01_ALA.MyName_227;Sensor Limit Low
A.Alarm.PCD01_ALA.MyName_226;Sensor Limit High
A.Alarm.PCD01_ALA.MyName_225;Manual Switch Bath Radiator 1st Floor Room 4 - in manual mode
A.Alarm.PCD01_ALA.MyName_224;Fuse 63F3 Bath Radiator 1st Floor Room 4 Alarm
A.Alarm.PCD01_ALA.MyName_223;Zone Valve 2 in manual mode
A.Alarm.PCD01_ALA.MyName_222;Zone Valve 2 low
A.Alarm.PCD01_ALA.MyName_221;Zone Valve 2 high
A.Alarm.PCD01_ALA.MyName_220;Sensor Limit Low
A.Alarm.PCD01_ALA.MyName_219;Sensor Limit High
A.Alarm.PCD01_ALA.MyName_218;Sensor Limit Low
A.Alarm.PCD01_ALA.MyName_217;Sensor Limit High
A.Alarm.PCD01_ALA.MyName_216;Manual Switch Bath Radiator 1st Floor Room 3 - in manual mode
A.Alarm.PCD01_ALA.MyName_215;Fuse 63F3 Bath Radiator 1st Floor Room 3 Alarm
A.Alarm.PCD01_ALA.MyName_214;Zone Valve 2 in manual mode
A.Alarm.PCD01_ALA.MyName_213;Zone Valve 2 low
A.Alarm.PCD01_ALA.MyName_212;Zone Valve 2 high
A.Alarm.PCD01_ALA.MyName_211;Sensor Limit Low
A.Alarm.PCD01_ALA.MyName_210;Sensor Limit High
A.Alarm.PCD01_ALA.MyName_209;Sensor Limit Low
A.Alarm.PCD01_ALA.MyName_208;Sensor Limit High
A.Alarm.PCD01_ALA.MyName_207;Zone Valve 2 in manual mode
A.Alarm.PCD01_ALA.MyName_206;Zone Valve 2 low
A.Alarm.PCD01_ALA.MyName_205;Zone Valve 2 high
A.Alarm.PCD01_ALA.MyName_204;Sensor Limit Low
A.Alarm.PCD01_ALA.MyName_203;Sensor Limit High
