ListDefinition=1;PCD01_ALA
List_1;198;Alarm_198;SensorLimit Low
List_1;199;Alarm_199;SensorLimit High
List_1;200;Alarm_200;SensorLimit Low
List_1;201;Alarm_201;SensorLimit High
List_1;202;Alarm_202;SensorLimit Low
List_1;203;Alarm_203;SensorLimit High
List_1;204;Alarm_204;SensorLimit Low
List_1;205;Alarm_205;AlarmAlarm
List_1;206;Alarm_206;AlarmAlarm
List_1;207;Alarm_207;ZonenVentil1zu hoch
List_1;208;Alarm_208;ZonenVentil1zu niedrig
List_1;209;Alarm_209;ZonenVentil1Ventil1 Handeingriff
List_1;210;Alarm_210;ZonenVentil2zu hoch
List_1;211;Alarm_211;ZonenVentil2zu niedrig
List_1;212;Alarm_212;ZonenVentil2Ventil2 Handeingriff
List_1;213;Alarm_213;SensorLimit High
List_1;214;Alarm_214;SensorLimit Low
List_1;215;Alarm_215;ZonenVentil2zu hoch
List_1;216;Alarm_216;ZonenVentil2zu niedrig
List_1;217;Alarm_217;ZonenVentil2Ventil2 Handeingriff
List_1;218;Alarm_218;SensorLimit High
List_1;219;Alarm_219;SensorLimit Low
List_1;220;Alarm_220;SensorLimit High
List_1;221;Alarm_221;SensorLimit Low
List_1;222;Alarm_222;ZonenVentil2zu hoch
List_1;223;Alarm_223;ZonenVentil2zu niedrig
List_1;224;Alarm_224;ZonenVentil2Ventil2 Handeingriff
List_1;225;Alarm_225;Fuse 63F3 Bath Radiator 1st Floor Room 3 Alarm
List_1;226;Alarm_226;Manual Switch Bath Radiator 1st Floor Room 3 - in Manualmode
List_1;227;Alarm_227;SensorLimit High
List_1;228;Alarm_228;SensorLimit Low
List_1;229;Alarm_229;SensorLimit High
List_1;230;Alarm_230;SensorLimit Low
List_1;231;Alarm_231;ZonenVentil2zu hoch
List_1;232;Alarm_232;ZonenVentil2zu niedrig
List_1;233;Alarm_233;ZonenVentil2Ventil2 Handeingriff
List_1;234;Alarm_234;Fuse 63F3 Bath Radiator 1st Floor Room 4 Alarm
List_1;235;Alarm_235;Manual Switch Bath Radiator 1st Floor Room 4 - in Manualmode
List_1;236;Alarm_236;SensorLimit High
List_1;237;Alarm_237;SensorLimit Low
List_1;238;Alarm_238;SensorLimit High
List_1;239;Alarm_239;SensorLimit Low
List_1;240;Alarm_240;ZonenVentil2zu hoch
List_1;241;Alarm_241;ZonenVentil2zu niedrig
List_1;242;Alarm_242;ZonenVentil2Ventil2 Handeingriff
List_1;243;Alarm_243;Fuse 64F1 Bath Radiator 1st Floor Room 8 Alarm
List_1;244;Alarm_244;Manual Switch Bath Radiator 1st Floor Room 8 - in Manualmode
List_1;245;Alarm_245;SensorLimit High
List_1;246;Alarm_246;SensorLimit Low
List_1;247;Alarm_247;SensorLimit High
List_1;248;Alarm_248;SensorLimit Low
List_1;249;Alarm_249;ZonenVentil2zu hoch
List_1;250;Alarm_250;ZonenVentil2zu niedrig
List_1;251;Alarm_251;ZonenVentil2Ventil2 Handeingriff
List_1;252;Alarm_252;Fuse 64F2 Bath Radiator 1st Floor Room 9 Alarm
List_1;253;Alarm_253;Manual Switch Bath Radiator 1st Floor Room 9 -
List_1;254;Alarm_254;SensorLimit High
List_1;255;Alarm_255;SensorLimit Low
